id,type,subtype,price,Transaction Type,zip,KitchenType,constructionYear,Building_condition,energy_heatingType,Energy Consumption Level,bedroom_count,Land_surface,Attic_Exists,Basement_Exists,Garden_surface,Outdoor_terrace_exists,Specificities SME office exists,Wellness Equipment Swimming Pool,Parking Space Count indoor,Parking SpaceCount outdoor,Condition is Newly Built,date
10158332,house,house,249000,forsale,8792,semiequipped,,good,gas,427,3,516,,true,,,,,3,2,,10/18/22
10158327,house,villa,745000,forsale,7850,installed,1978,good,,271,4,3135,,true,2500,true,true,true,2,8,,10/18/22
10158324,apartment,flatstudio,199000,forsale,1180,installed,,,gas,242,0,,,,,true,,,,,,10/18/22
10094199,house,house,159000,forsale,2620,installed,1972,good,gas,338,3,69,,,,,,,,,,10/18/22
10158321,house,house,278532,forsale,6530,,,,,,2,210,,,,,,,,,1,10/18/22
10158313,housegroup,housegroup,199000-199000,forsale,4400,,,,,,,,,,,,,,,,1,10/18/22
10158302,apartment,apartment,230000,forsale,2018,installed,2018,asnew,gas,77,1,,,,,true,,,1,1,,10/18/22
10030774,apartment,groundfloor,335000,forsale,1050,usahyperequipped,,good,,387,2,,,,,true,,,,,,10/18/22
10074181,apartment,groundfloor,339000,forsale,9000,installed,,good,gas,323,2,,,,30,true,,,,,,10/18/22
9947797,apartment,apartment,345000,forsale,8370,installed,2019,,gas,,2,,,,,true,,,,,,10/18/22
10100850,apartment,apartment,360000,forsale,9000,,,good,,139,1,,,,,,,,1,,,10/18/22
10126224,apartment,groundfloor,365000,forsale,1190,,,,gas,,2,,,,200,true,,,,,,10/18/22
10101552,apartment,apartment,365000,forsale,8800,,2005,asnew,,127,2,,,,,true,,,1,,,10/18/22
10076988,apartment,groundfloor,368884,forsale,6210,hyperequipped,2022,asnew,,,2,,,,460,true,,,1,1,,10/18/22
9920639,apartment,apartment,369500,forsale,8000,hyperequipped,2021,,gas,,2,,,,,true,,,,,,10/18/22
10080856,apartment,apartment,373500,forsale,8370,installed,2021,,gas,,2,,,,,true,,,,,,10/18/22
10008796,apartment,apartment,390000,forsale,1000,installed,1966,good,gas,193,2,,,,,true,,,,,,10/18/22
10007029,apartment,apartment,390000,forsale,1050,installed,1966,good,gas,193,2,,,true,,true,,,,,,10/18/22
10069986,apartment,loft,396000,forsale,5060,installed,,good,fueloil,549,2,,,,,true,,,,3,,10/18/22
9176999,apartment,serviceflat,420000,forsale,2000,hyperequipped,2020,asnew,,,1,,,,,true,,,,,,10/18/22
10059651,apartment,apartment,435000,forsale,1050,usahyperequipped,2021,asnew,gas,45,1,,,true,,,,,,1,,10/18/22
10125425,apartment,apartment,435000,forsale,9000,,2016,,,125,3,,,,,,,,1,,,10/18/22
10111715,apartment,apartment,439000,forsale,8670,installed,1999,,,447,3,,,,,true,,,,,,10/18/22
9872880,apartment,apartment,439500,forsale,9000,installed,,good,gas,244,2,,,,,true,,,1,,,10/18/22
10086407,apartment,apartment,445000,forsale,9000,,2006,,,114,2,,,,,true,,,,1,,10/18/22
10033576,apartment,groundfloor,450000,forsale,1180,hyperequipped,2022,good,gas,,2,,,true,314,true,,,,1,,10/18/22
10076989,apartment,duplex,465648,forsale,6210,semiequipped,,asnew,,,3,,,,231,true,true,,,1,,10/18/22
9965599,apartment,apartment,475000,forsale,8020,installed,1978,good,fueloil,243,4,,,,,,,,,,,10/18/22
10095900,apartment,loft,495000,forsale,1785,,1870,asnew,,48,2,,,true,,,,,,1,,10/18/22
9914240,apartment,apartment,495000,forsale,9840,installed,2018,good,,133,2,,,true,,,,,2,,,10/18/22
10086546,apartment,duplex,595000,forsale,1050,hyperequipped,,asnew,,143,3,,,true,,true,,,1,,,10/18/22
10035749,apartment,apartment,695000,forsale,8300,,,asnew,electric,,2,,,true,,true,,,,,,10/18/22
10099766,apartment,apartment,750000,forsale,9900,,1989,,gas,,0,,,,,,,,,,,10/18/22
10038520,apartment,apartment,825000,forsale,8300,hyperequipped,2017,asnew,gas,66,3,,,true,,true,,,2,2,,10/18/22
10091713,apartment,apartment,840000,forsale,2018,,1970,good,electric,,0,,,,,,,,,,,10/18/22
10065391,apartment,groundfloor,980000,forsale,8300,,2004,good,gas,,1,,,,,,,,,,,10/18/22
10080071,apartment,apartment,995000,forsale,8300,hyperequipped,1999,asnew,gas,112,2,,,true,,,,,,,,10/18/22
10158334,house,house,489000,forsale,7712,,,,,172,4,430,,,,true,,,5,5,,10/18/22
10158332,house,house,249000,forsale,8792,semiequipped,,good,gas,427,3,516,,true,,,,,3,2,,10/18/22
10158327,house,villa,745000,forsale,7850,installed,1978,good,,271,4,3135,,true,2500,true,true,true,2,8,,10/18/22
10158324,apartment,flatstudio,199000,forsale,1180,installed,,,gas,242,0,,,,,true,,,,,,10/18/22
10094199,house,house,159000,forsale,2620,installed,1972,good,gas,338,3,69,,,,,,,,,,10/18/22
10158321,house,house,278532,forsale,6530,,,,,,2,210,,,,,,,,,1,10/18/22
10158313,housegroup,housegroup,199000-199000,forsale,4400,,,,,,,,,,,,,,,,1,10/18/22
10158302,apartment,apartment,230000,forsale,2018,installed,2018,asnew,gas,77,1,,,,,true,,,1,1,,10/18/22
10097649,apartment,duplex,999000,forsale,8420,,,asnew,,129.18,3,,,true,,true,,,1,,,10/18/22
9635967,apartment,apartment,1045000,forsale,8300,installed,2005,,gas,,2,,,,,true,,,,,,10/18/22
10082239,apartment,apartment,1950000,forsale,1180,,2022,asnew,gas,4884,3,,,true,,true,,,2,,,10/18/22
10047305,apartment,penthouse,2475000,forsale,2000,usahyperequipped,1976,asnew,,202,3,,,true,,true,true,,2,2,,10/18/22
10052418,apartment,duplex,4950000,forsale,3960,installed,2007,good,gas,,4,,,,,true,,,3,3,,10/18/22
10145997,apartment,groundfloor,269000,forsale,1070,hyperequipped,1850,good,gas,237,2,,,,,true,,,,,,10/18/22
10132390,apartment,apartment,185000,forsale,1020,installed,1950,tobedoneup,gas,612,1,,,true,,true,,,1,,,10/18/22
10149295,apartment,apartment,229500,forsale,1480,hyperequipped,2022,,gas,,1,,,,,true,,,,1,1,10/18/22
10149243,apartment,apartment,234500,forsale,1480,hyperequipped,2022,,gas,,1,,,,,true,,,,1,1,10/18/22
10149308,apartment,apartment,239000,forsale,1480,hyperequipped,2022,,gas,,1,,,,,true,,,,1,1,10/18/22
10149381,apartment,apartment,239000,forsale,6183,hyperequipped,2022,,gas,,2,,,,25,true,,,,1,1,10/18/22
10149299,apartment,apartment,269000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10149247,apartment,apartment,269000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10149311,apartment,apartment,275000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10149304,apartment,apartment,289000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10149286,apartment,apartment,289000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10148811,apartment,apartment,289000,forsale,2230,,,asnew,,,2,,,,,true,,,,,1,10/18/22
10149324,apartment,apartment,295000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10149317,apartment,apartment,299000,forsale,1480,hyperequipped,2022,,gas,,3,,,,,true,,,,1,1,10/18/22
10149302,apartment,apartment,299000,forsale,1480,hyperequipped,2022,,gas,,3,,,,,true,,,,1,1,10/18/22
10149251,apartment,apartment,299000,forsale,1480,hyperequipped,2022,,gas,,3,,,,,true,,,,1,1,10/18/22
10146955,apartment,apartment,299000,forsale,2018,,,good,gas,161,3,,,,,,,,,,,10/18/22
10134439,apartment,apartment,125000,forsale,7000,hyperequipped,,justrenovated,fueloil,262,2,,,true,,,,,,,,10/18/22
9954027,apartment,apartment,227500,forsale,8301,,1992,,,107,2,,,,,true,,,1,,,10/18/22
10157393,apartmentgroup,apartmentgroup,5000-457200,forsale,1785,,,,,,,,,,,,,,9,27,1,10/18/22
10154844,apartment,apartment,609000,forsale,2000,hyperequipped,2023,asnew,,,2,,,,,true,true,,,,1,10/18/22
10151601,apartment,apartment,195000,forsale,1030,semiequipped,,good,gas,,2,,,,,,,,,,,10/18/22
10151544,apartment,apartment,219500,forsale,3000,,,asnew,,305,1,,,,,,,,,,,10/18/22
10153428,apartment,apartment,275000,forsale,1600,hyperequipped,,asnew,fueloil,161,2,,,,,,,,1,,,10/18/22
10153081,apartment,apartment,275000,forsale,1602,hyperequipped,,asnew,fueloil,161,2,,,,,,,,1,,,10/18/22
10158334,house,house,489000,forsale,7712,,,,,172,4,430,,,,true,,,5,5,,10/18/22
10158332,house,house,249000,forsale,8792,semiequipped,,good,gas,427,3,516,,true,,,,,3,2,,10/18/22
10158327,house,villa,745000,forsale,7850,installed,1978,good,,271,4,3135,,true,2500,true,true,true,2,8,,10/18/22
10158324,apartment,flatstudio,199000,forsale,1180,installed,,,gas,242,0,,,,,true,,,,,,10/18/22
10094199,house,house,159000,forsale,2620,installed,1972,good,gas,338,3,69,,,,,,,,,,10/18/22
10158321,house,house,278532,forsale,6530,,,,,,2,210,,,,,,,,,1,10/18/22
10158313,housegroup,housegroup,199000-199000,forsale,4400,,,,,,,,,,,,,,,,1,10/18/22
10158302,apartment,apartment,230000,forsale,2018,installed,2018,asnew,gas,77,1,,,,,true,,,1,1,,10/18/22
10152684,apartment,apartment,283000,forsale,8020,installed,2021,good,,,2,,,,115,true,,,,1,,10/18/22
10154029,apartment,apartment,299000,forsale,8460,installed,2018,asnew,,,2,,,,49,,,,,,,10/18/22
10152586,apartment,apartment,329000,forsale,2018,hyperequipped,,,gas,,2,,,true,,true,,,,,,10/18/22
8561819,apartment,apartment,160370,forsale,3670,,2016,,gas,,1,,,,,true,,,,,1,10/18/22
8544654,apartment,apartment,160370,forsale,3670,,2016,,gas,,1,,,,,true,,,,,1,10/18/22
8562846,apartment,apartment,165807,forsale,3670,,2016,,gas,,1,,,,,true,,,,,1,10/18/22
8561817,apartment,apartment,168524,forsale,3670,,2016,,gas,,1,,,,,true,,,,,1,10/18/22
8542175,apartment,apartment,168524,forsale,3670,,2016,,gas,,1,,,,,true,,,,,1,10/18/22
8544653,apartment,apartment,174118,forsale,3670,,2016,,gas,,1,,,,,true,,,,,1,10/18/22
9857482,apartment,apartment,179000,forsale,4630,,2021,asnew,,,1,,,,,true,,,1,1,1,10/18/22
8562862,apartment,apartment,180209,forsale,3670,,2016,,gas,,1,,,,,true,,,,,1,10/18/22
8562847,apartment,apartment,183383,forsale,3670,,2016,,gas,,1,,,,,true,,,,,1,10/18/22
8562845,apartment,apartment,195870,forsale,3670,,2016,,gas,,1,,,,,true,,,,,1,10/18/22
8561818,apartment,apartment,195870,forsale,3670,,2016,,gas,,1,,,,,true,,,,,1,10/18/22
10014639,apartment,apartment,215000,forsale,8600,installed,2021,,gas,,2,,,,,true,,,,,1,10/18/22
10138490,apartment,apartment,219000,forsale,1070,usahyperequipped,1955,good,gas,252,2,,,true,,true,,,,,,10/18/22
9616255,apartment,apartment,224000,forsale,1490,hyperequipped,,asnew,gas,,1,,,true,,true,,,1,,1,10/18/22
9969439,apartment,apartment,225700,forsale,3271,,2022,asnew,gas,,2,,,,,true,,,18,18,1,10/18/22
8562848,apartment,apartment,236800,forsale,3670,,2016,,gas,,2,,,,,true,,,,,1,10/18/22
10054118,apartment,apartment,239000,forsale,9140,hyperequipped,2021,,,,2,,,,,true,,,,,1,10/18/22
10054117,apartment,apartment,239000,forsale,9140,hyperequipped,2021,,,,2,,,,,true,,,,,1,10/18/22
9999015,apartment,apartment,245000,forsale,8870,,2019,,,,2,,,,,true,,,,,1,10/18/22
10060278,apartment,apartment,259500,forsale,8840,usainstalled,2022,,gas,,3,,,,,true,,,,,1,10/18/22
9478814,apartment,apartment,265000,forsale,1000,installed,2020,,gas,,1,,,true,,true,,,29,29,1,10/18/22
10002936,apartment,apartment,269000,forsale,8870,,2019,,,,3,,,,,true,,,,,1,10/18/22
10099540,apartment,duplex,270000,forsale,5560,,2022,asnew,gas,,5,,,,,true,true,,,2,1,10/18/22
10087553,apartment,apartment,277500,forsale,8820,usahyperequipped,2023,asnew,gas,,2,,,,25,true,,,17,17,1,10/18/22
10090777,apartment,groundfloor,295000,forsale,9255,,2022,asnew,gas,,2,,,,,true,,,,,1,10/18/22
9639340,apartment,apartment,299000,forsale,9140,hyperequipped,2020,,,,3,,,,,true,,,,14,1,10/18/22
9505301,apartment,apartment,310000,forsale,7090,installed,2021,,,99,3,,,true,,true,,,,,1,10/18/22
10158334,house,house,489000,forsale,7712,,,,,172,4,430,,,,true,,,5,5,,10/18/22
10158332,house,house,249000,forsale,8792,semiequipped,,good,gas,427,3,516,,true,,,,,3,2,,10/18/22
10158327,house,villa,745000,forsale,7850,installed,1978,good,,271,4,3135,,true,2500,true,true,true,2,8,,10/18/22
10158324,apartment,flatstudio,199000,forsale,1180,installed,,,gas,242,0,,,,,true,,,,,,10/18/22
10094199,house,house,159000,forsale,2620,installed,1972,good,gas,338,3,69,,,,,,,,,,10/18/22
10158321,house,house,278532,forsale,6530,,,,,,2,210,,,,,,,,,1,10/18/22
10158313,housegroup,housegroup,199000-199000,forsale,4400,,,,,,,,,,,,,,,,1,10/18/22
10158302,apartment,apartment,230000,forsale,2018,installed,2018,asnew,gas,77,1,,,,,true,,,1,1,,10/18/22
9505300,apartment,apartment,320000,forsale,7090,installed,2021,,,99,3,,,true,,true,,,,,1,10/18/22
9969446,apartment,apartment,323000,forsale,3271,,2022,asnew,gas,,2,,,,,true,,,18,18,1,10/18/22
10129055,apartment,penthouse,348000,forsale,3270,installed,2022,good,gas,,2,,,true,,true,,,1,,1,10/18/22
9928608,apartment,triplex,349000,forsale,3140,installed,2001,good,gas,169,3,,,,,,,,1,,1,10/18/22
9966974,apartment,apartment,354500,forsale,3271,,2022,asnew,gas,,3,,,,,true,,,18,18,1,10/18/22
9708081,apartment,loft,355000,forsale,9160,,2020,asnew,gas,,2,,,,,,,,1,,1,10/18/22
10117663,apartment,apartment,359000,forsale,9420,installed,,,gas,,2,,,,,true,,,,,1,10/18/22
9888264,apartment,serviceflat,365000,forsale,9000,,2014,,gas,,2,,,,,true,,,,,1,10/18/22
9993681,apartment,apartment,420000,forsale,3012,installed,2022,,,,2,,,,,true,true,,1,1,1,10/18/22
9532830,apartment,penthouse,437019,forsale,8770,,2020,good,,,3,,,true,,true,,,,1,1,10/18/22
9993682,apartment,apartment,445000,forsale,3012,installed,2022,,,,2,,,,,true,true,,1,1,1,10/18/22
9625974,apartment,apartment,455000,forsale,9880,hyperequipped,,asnew,,,2,,,,,true,true,,,,1,10/18/22
9732531,apartment,triplex,475000,forsale,4000,,2020,asnew,gas,,3,,,,,,true,,,,1,10/18/22
10096515,apartment,duplex,490000,forsale,1970,,,,,,3,,,,,true,,,,,1,10/18/22
9998866,apartment,apartment,515000,forsale,1332,usahyperequipped,2022,asnew,gas,,3,,,true,,,,,2,,1,10/18/22
8440718,apartment,penthouse,595000,forsale,4000,,2020,asnew,,,3,,,,,true,,,,,1,10/18/22
10012309,apartment,apartment,825000,forsale,8300,installed,2023,,gas,,2,,,true,,true,true,,,,1,10/18/22
9244753,apartment,apartment,880200,forsale,3800,installed,2021,,,,3,,,,,true,,,,,1,10/18/22
9244752,apartment,apartment,880200,forsale,3800,installed,2021,,,,3,,,,,true,,,,,1,10/18/22
10139124,apartment,apartment,995000,forsale,8300,usahyperequipped,,asnew,,112,2,,,,,,,,,,,10/18/22
9723420,apartment,apartment,2850000,forsale,8300,usahyperequipped,2023,good,gas,,4,,,true,,true,,,,,1,10/18/22
10143724,apartment,penthouse,430000,forsale,1500,installed,2022,,,,3,,,true,,true,,,,,,10/18/22
10143190,apartment,apartment,580000,forsale,2000,hyperequipped,2018,,gas,86,1,,,true,,true,true,,1,1,,10/18/22
10144820,apartment,apartment,675000,forsale,8300,,1958,,,98,2,,,,,,,,,,,10/18/22
10133164,apartment,apartment,699000,forsale,2000,hyperequipped,,asnew,gas,,2,,,true,,true,true,,,,1,10/18/22
10147729,apartment,apartment,185000,forsale,1090,installed,1968,asnew,gas,96,2,,,,,true,,,,,,10/18/22
10130165,apartment,apartment,140000,forsale,3300,,,asnew,,591,1,,,,,,,,,,,10/18/22
10131112,apartment,apartment,165000,forsale,7300,,,,gas,192,2,,,true,,,,,,1,,10/18/22
10088917,apartment,apartment,179000,forsale,1090,hyperequipped,1936,asnew,gas,,1,,,true,,,,,,,,10/18/22
10130366,apartment,groundfloor,195000,forsale,1640,semiequipped,,torenovate,gas,318,1,,,,13,,,,,1,,10/18/22
10158334,house,house,489000,forsale,7712,,,,,172,4,430,,,,true,,,5,5,,10/18/22
10158332,house,house,249000,forsale,8792,semiequipped,,good,gas,427,3,516,,true,,,,,3,2,,10/18/22
10158327,house,villa,745000,forsale,7850,installed,1978,good,,271,4,3135,,true,2500,true,true,true,2,8,,10/18/22
10158324,apartment,flatstudio,199000,forsale,1180,installed,,,gas,242,0,,,,,true,,,,,,10/18/22
10094199,house,house,159000,forsale,2620,installed,1972,good,gas,338,3,69,,,,,,,,,,10/18/22
10158321,house,house,278532,forsale,6530,,,,,,2,210,,,,,,,,,1,10/18/22
10158313,housegroup,housegroup,199000-199000,forsale,4400,,,,,,,,,,,,,,,,1,10/18/22
10158302,apartment,apartment,230000,forsale,2018,installed,2018,asnew,gas,77,1,,,,,true,,,1,1,,10/18/22
10131644,apartment,apartment,207500,forsale,2900,,1976,,gas,,2,,,,,true,,,1,,,10/18/22
10069709,apartment,loft,250000,forsale,2900,installed,1938,good,fueloil,,2,,,,1,true,true,,,2,,10/18/22
10130718,apartment,apartment,300000,forsale,1180,,,good,gas,218,2,,,,,true,,,,,,10/18/22
10147651,apartment,apartment,229500,forsale,1480,hyperequipped,2022,,gas,,1,,,,,true,,,,1,1,10/18/22
10147569,apartment,apartment,229500,forsale,1480,hyperequipped,2022,,gas,,1,,,,,true,,,,1,1,10/18/22
10147486,apartment,apartment,229500,forsale,1480,hyperequipped,2022,,gas,,1,,,,,true,,,1,,1,10/18/22
10147539,apartment,apartment,239000,forsale,1480,hyperequipped,2022,,gas,,1,,,,,true,,,,1,1,10/18/22
10147670,apartment,apartment,269000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10147572,apartment,apartment,269000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10147540,apartment,apartment,269000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10147526,apartment,apartment,269000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10147691,apartment,apartment,289000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10147644,apartment,apartment,289000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10147581,apartment,apartment,289000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10147537,apartment,apartment,289000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10147512,apartment,apartment,289000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10147687,apartment,apartment,295000,forsale,1480,hyperequipped,2022,,gas,,3,,,,,true,,,,1,1,10/18/22
10147565,apartment,apartment,295000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10147576,apartment,apartment,299000,forsale,1480,hyperequipped,2022,,gas,,3,,,,,true,,,,1,1,10/18/22
10147559,apartment,apartment,299000,forsale,1480,hyperequipped,2022,,gas,,3,,,,,true,,,,1,1,10/18/22
10147532,apartment,apartment,299000,forsale,1480,hyperequipped,2022,,gas,,3,,,,,true,,,,1,1,10/18/22
10147635,apartment,apartment,305000,forsale,1480,hyperequipped,2022,,gas,,2,,,,,true,,,,1,1,10/18/22
10147508,apartment,apartment,319000,forsale,1480,hyperequipped,2022,,gas,,3,,,,,true,,,,1,1,10/18/22
10147640,apartment,apartment,325000,forsale,1480,hyperequipped,2022,,gas,,3,,,,,true,,,,1,1,10/18/22
10147582,apartment,penthouse,455000,forsale,1480,hyperequipped,2022,,gas,,3,,,,,true,,,,1,1,10/18/22
10147587,apartment,penthouse,499000,forsale,1480,hyperequipped,2022,,gas,,3,,,,,true,,,,1,1,10/18/22
10154972,apartmentgroup,apartmentgroup,268000-347900,forsale,2820,,,,,,,,,,,,,,,,1,10/18/22
10148564,apartment,apartment,229000,forsale,2610,,,,,192,2,,,true,,true,,,1,,,10/18/22
10148688,apartment,apartment,285000,forsale,2610,,,good,,208,1,,,,,true,,,,,,10/18/22
10136245,apartment,apartment,245000,forsale,1000,usainstalled,,justrenovated,gas,219,1,,,true,,,,,,,,10/18/22
10158334,house,house,489000,forsale,7712,,,,,172,4,430,,,,true,,,5,5,,10/18/22
10158332,house,house,249000,forsale,8792,semiequipped,,good,gas,427,3,516,,true,,,,,3,2,,10/18/22
10158327,house,villa,745000,forsale,7850,installed,1978,good,,271,4,3135,,true,2500,true,true,true,2,8,,10/18/22
10158324,apartment,flatstudio,199000,forsale,1180,installed,,,gas,242,0,,,,,true,,,,,,10/18/22
10094199,house,house,159000,forsale,2620,installed,1972,good,gas,338,3,69,,,,,,,,,,10/18/22
10158321,house,house,278532,forsale,6530,,,,,,2,210,,,,,,,,,1,10/18/22
10158313,housegroup,housegroup,199000-199000,forsale,4400,,,,,,,,,,,,,,,,1,10/18/22
10158302,apartment,apartment,230000,forsale,2018,installed,2018,asnew,gas,77,1,,,,,true,,,1,1,,10/18/22
10060894,apartment,apartment,470000,forsale,8380,,,justrenovated,gas,,2,,,true,,true,,,,,,10/18/22
10140350,apartment,apartment,100000,forsale,8800,,1970,asnew,,105,1,,,,,,,,,,,10/18/22
10141377,apartment,apartment,148000,forsale,6060,hyperequipped,1968,,fueloil,181,2,,,,,true,,,1,,,10/18/22
10141059,apartment,apartment,148500,forsale,9200,,,good,,195,2,,,,,true,,,,1,,10/18/22
10142262,apartment,apartment,175000,forsale,6000,,,good,electric,443,3,,,,,true,,,,,,10/18/22
10141376,apartment,apartment,198000,forsale,6000,installed,1992,,gas,133,2,,,true,,true,,,1,,,10/18/22
10142363,apartment,apartment,199000,forsale,8310,installed,,good,gas,258,3,,,,,true,,,1,,,10/18/22
10140396,apartment,apartment,315000,forsale,9850,,2020,,,50,2,,,,,true,,,,,,10/18/22
10020037,apartment,groundfloor,75000,forsale,6141,notinstalled,,torenovate,,267,1,,,,,,,,,,,10/18/22
10088588,apartment,flatstudio,89000,forsale,8434,,1977,,electric,302,0,,,,,,,,,,,10/18/22
9299047,apartment,apartment,95000,forsale,8370,,1999,good,electric,203,2,,,,,,,,,,,10/18/22
9869236,apartment,apartment,100000,forsale,5537,,,torenovate,fueloil,434,2,,,,,true,,,,,,10/18/22
9828729,apartment,apartment,119000,forsale,8790,,2009,tobedoneup,,141,1,,,,,,,,,,,10/18/22
10055910,apartment,flatstudio,125000,forsale,2060,hyperequipped,,good,gas,199,0,,,,,,,,,,,10/18/22
10099031,apartment,flatstudio,127500,forsale,2000,,1999,good,electric,246,0,,,,,,,,,,,10/18/22
10087956,apartment,apartment,129500,forsale,8620,,1976,asnew,gas,134,1,,,,,true,,,,,,10/18/22
9968403,apartment,flatstudio,130000,forsale,1090,,1977,,gas,384,0,,,,,,,,,,,10/18/22
9812376,apartment,apartment,135000,forsale,7080,,,,gas,230,1,,,true,,,,,,1,,10/18/22
9950674,apartment,apartment,135000,forsale,7120,installed,,justrenovated,gas,359,1,,,,,true,,,1,,,10/18/22
10053520,apartment,flatstudio,145000,forsale,8670,,1967,good,,294,0,,,,,,,,,,,10/18/22
10117404,apartment,flatstudio,150000,forsale,1300,usainstalled,1990,good,electric,216,0,,,,,,,,1,,,10/18/22
9880199,apartment,serviceflat,152720,forsale,9990,installed,,asnew,gas,,1,,,,,,,,,1,,10/18/22
10021276,apartment,flatstudio,155000,forsale,8370,,1970,good,gas,164,0,,,,,true,,,,,,10/18/22
9833280,apartment,serviceflat,157220,forsale,9990,installed,,asnew,gas,,1,,,,,,,,,1,,10/18/22
9944900,apartment,flatstudio,159000,forsale,8200,,1978,,gas,162,0,,,,,,,,1,1,,10/18/22
10118925,apartment,apartment,165000,forsale,9800,notinstalled,1994,,electric,303,2,,,,,,,,,,,10/18/22
9997950,apartment,apartment,169000,forsale,1420,,1933,tobedoneup,gas,905,1,,,,,,,,,,,10/18/22
10051047,apartment,duplex,169000,forsale,6820,installed,1850,,,101,2,,,true,,true,,,,1,,10/18/22
9763753,apartment,duplex,169000,forsale,6820,installed,1850,,,117,2,,,true,15,,,,,1,,10/18/22
9583461,apartment,serviceflat,172220,forsale,9990,installed,,asnew,gas,,1,,,,,,,,,1,,10/18/22
10158334,house,house,489000,forsale,7712,,,,,172,4,430,,,,true,,,5,5,,10/18/22
10158332,house,house,249000,forsale,8792,semiequipped,,good,gas,427,3,516,,true,,,,,3,2,,10/18/22
10158327,house,villa,745000,forsale,7850,installed,1978,good,,271,4,3135,,true,2500,true,true,true,2,8,,10/18/22
10158324,apartment,flatstudio,199000,forsale,1180,installed,,,gas,242,0,,,,,true,,,,,,10/18/22
10094199,house,house,159000,forsale,2620,installed,1972,good,gas,338,3,69,,,,,,,,,,10/18/22
10158321,house,house,278532,forsale,6530,,,,,,2,210,,,,,,,,,1,10/18/22
10158313,housegroup,housegroup,199000-199000,forsale,4400,,,,,,,,,,,,,,,,1,10/18/22
10158302,apartment,apartment,230000,forsale,2018,installed,2018,asnew,gas,77,1,,,,,true,,,1,1,,10/18/22
10071643,apartment,flatstudio,175000,forsale,3001,,1973,good,fueloil,185,0,,,,,true,,,,,,10/18/22
10051046,apartment,apartment,179000,forsale,6820,installed,1850,,,263,2,,,true,50,,,,,1,,10/18/22
10099578,apartment,apartment,185000,forsale,6940,installed,2006,good,fueloil,166,2,,,,290,,,,1,1,,10/18/22
10099577,apartment,apartment,185000,forsale,6940,installed,2006,good,fueloil,166,2,,,,131,,,,1,1,,10/18/22
10099576,apartment,apartment,185000,forsale,6940,installed,2006,good,fueloil,244,2,,,,131,,,,1,1,,10/18/22
10120642,apartment,apartment,185000,forsale,8370,,1977,asnew,,242,1,,,,,true,,,,1,,10/18/22
10098850,apartment,apartment,198000,forsale,8520,,1977,justrenovated,,307,2,,,,,true,,,1,,,10/18/22
10027289,apartment,apartment,199000,forsale,2100,installed,1974,good,gas,176,2,,,,,,,,,,,10/18/22
10110109,apartment,apartment,199000,forsale,8434,,1968,,gas,412,2,,,true,,true,,,,,,10/18/22
10129287,apartment,groundfloor,199500,forsale,3630,installed,2022,asnew,gas,,2,,,,35,true,,,,2,,10/18/22
10049102,apartment,flatstudio,210000,forsale,3000,,,asnew,,490,1,,,,,true,,,,,,10/18/22
10007065,apartment,apartment,212769,forsale,3630,installed,2022,asnew,gas,,2,,,,,,,,,,,10/18/22
9989026,apartment,apartment,215000,forsale,2600,,,good,,108,2,,,,,,,,,,,10/18/22
9952825,apartment,apartment,215000,forsale,8370,,2017,,,37,1,,,,,true,,,,,,10/18/22
10007064,apartment,apartment,215702,forsale,3630,installed,2022,asnew,gas,,2,,,,,,,,,,,10/18/22
8999749,apartment,apartment,218500,forsale,9990,installed,,asnew,gas,,2,,,,25,,,,,1,,10/18/22
9993457,apartment,apartment,225000,forsale,1090,installed,,good,gas,747,2,,,,,true,,,,,,10/18/22
9948579,apartment,groundfloor,225000,forsale,4802,semiequipped,,good,gas,,2,,,,,true,true,,,2,,10/18/22
9744381,apartment,apartment,225000,forsale,8020,,1980,,,413,1,,,true,,,,,,1,,10/18/22
